sRGB_R,sRGB_G,sRGB_B,RGB_R,RGB_G,RGB_B,HSV_H,HSV_S,HSV_V,HSL_H,HSL_S,HSL_L,CMY_C,CMY_M,CMY_Y,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CIERGB_R,CIERGB_G,CIERGB_B,CIEXYZ_X,CIEXYZ_Y,CIEXYZ_Z,CIExyY_x,CIExyY_y,CIExyY_Y,CIELuv_L,CIELuv_u,CIELuv_v,CIELab_L,CIELab_a,CIELab_b,CIELCh_L,CIELCh_C,CIELCh_h
223,31,223,0.8745098,0.12156863,0.8745098,300.0,0.86098653,0.8745098,300.0,0.7559055,0.49803922,0.1254902,0.8784314,0.1254902,0.0,0.86098653,0.0,0.1254902,0.51309973,0.1495447,0.72304016,0.44238576,0.2199793,0.7173052,0.32064602,0.15944338,0.2199793,54.024807,63.959938,-106.873505,54.024807,83.80667,-70.141655,54.024807,109.28591,320.07248
223,31,255,0.8745098,0.12156863,1.0,291.42856,0.8784314,1.0,291.42856,1.0,0.56078434,0.1254902,0.8784314,0.0,0.1254902,0.8784314,0.0,0.0,0.49137917,0.17427693,0.97443134,0.4896879,0.23890015,0.96642977,0.28889838,0.14094256,0.23890015,55.977505,52.22537,-130.77315,55.977505,88.67194,-86.716286,55.977505,124.02592,315.63885
223,63,0,0.8745098,0.24705882,0.0,16.950672,1.0,0.8745098,16.950672,1.0,0.4372549,0.1254902,0.7529412,1.0,0.0,0.71748877,1.0,0.1254902,0.5796034,0.1103887,0.01927807,0.32208174,0.19245711,0.020189175,0.6023281,0.35991588,0.19245711,50.973446,122.51438,27.634825,50.973446,58.245495,57.41037,50.973446,81.78318,44.58629
223,63,31,0.8745098,0.24705882,0.12156863,10.0,0.86098653,0.8745098,10.0,0.7559055,0.49803922,0.1254902,0.7529412,0.8784314,0.0,0.71748877,0.86098653,0.1254902,0.5784678,0.11168171,0.032420836,0.3245547,0.1934463,0.033213448,0.58879936,0.35094562,0.1934463,51.087994,120.328384,23.509819,51.087994,58.637398,47.12798,51.087994,75.22892,38.789494
223,63,63,0.8745098,0.24705882,0.24705882,0.0,0.71748877,0.8745098,0.0,0.71428573,0.56078434,0.1254902,0.7529412,0.7529412,0.0,0.71748877,0.71748877,0.1254902,0.5754839,0.11507929,0.066955626,0.33105284,0.19604555,0.06743687,0.55682623,0.3297459,0.19604555,51.387135,114.91061,13.232315,51.387135,59.65392,29.393034,51.387135,66.50218,26.230663
223,63,95,0.8745098,0.24705882,0.37254903,348.0,0.71748877,0.8745098,348.0,0.71428573,0.56078434,0.1254902,0.7529412,0.627451,0.0,0.71748877,0.57399106,0.1254902,0.57011956,0.12118746,0.12904222,0.34273514,0.20071846,0.12896368,0.509706,0.29850283,0.20071846,51.918346,106.210335,-3.4523273,51.918346,61.435028,9.371065,51.918346,62.145634,8.672828
223,63,127,0.8745098,0.24705882,0.49803922,336.0,0.71748877,0.8745098,336.0,0.71428573,0.56078434,0.1254902,0.7529412,0.5019608,0.0,0.71748877,0.43049327,0.1254902,0.5620148,0.13041598,0.22284563,0.36038533,0.20777854,0.22192134,0.45613477,0.26298246,0.20777854,52.70551,95.102905,-25.139708,52.70551,64.02058,-10.63799,52.70551,64.89839,350.56564
223,63,159,0.8745098,0.24705882,0.62352943,324.0,0.71748877,0.8745098,324.0,0.71428573,0.56078434,0.1254902,0.7529412,0.3764706,0.0,0.71748877,0.28699553,0.1254902,0.55087036,0.14310563,0.35182977,0.38465518,0.21748649,0.34974253,0.40409872,0.22847998,0.21748649,53.759293,82.79749,-49.810673,53.759293,67.388405,-29.957125,53.759293,73.74705,336.03275
223,63,191,0.8745098,0.24705882,0.7490196,312.0,0.71748877,0.8745098,312.0,0.71428573,0.56078434,0.1254902,0.7529412,0.2509804,0.0,0.71748877,0.14349777,0.1254902,0.536426,0.15955272,0.5190068,0.41611144,0.230069,0.5154122,0.35822493,0.1980634,0.230069,55.079445,70.39285,-75.59513,55.079445,71.46985,-48.410297,55.079445,86.32205,325.88815
223,63,223,0.8745098,0.24705882,0.8745098,300.0,0.71748877,0.8745098,300.0,0.71428573,0.56078434,0.1254902,0.7529412,0.1254902,0.0,0.71748877,0.0,0.1254902,0.51844925,0.18002202,0.7270672,0.4552604,0.24572858,0.7215967,0.32002318,0.17273375,0.24572858,56.656845,58.64397,-101.17641,56.656845,76.16701,-65.98356,56.656845,100.773224,319.0976
223,63,255,0.8745098,0.24705882,1.0,290.0,0.7529412,1.0,290.0,1.0,0.62352943,0.1254902,0.7529412,0.0,0.1254902,0.7529412,0.0,0.0,0.4967287,0.20475423,0.97845834,0.5025625,0.26464942,0.9707213,0.2891725,0.15227824,0.26464942,58.475765,47.943085,-125.83143,58.475765,81.36945,-82.72053,58.475765,116.03307,314.52826
223,95,0,0.8745098,0.37254903,0.0,25.560537,1.0,0.8745098,25.560537,1.0,0.4372549,0.1254902,0.627451,1.0,0.0,0.57399106,1.0,0.1254902,0.5892207,0.16518077,0.026517883,0.34522775,0.23874913,0.027904512,0.56420696,0.39018857,0.23874913,55.962337,98.35387,34.73629,55.962337,44.860596,59.397892,55.962337,74.43509,52.937866
223,95,31,0.8745098,0.37254903,0.12156863,20.0,0.86098653,0.8745098,20.0,0.7559055,0.49803922,0.1254902,0.627451,0.8784314,0.0,0.57399106,0.86098653,0.1254902,0.5880852,0.16647378,0.03966065,0.34770072,0.23973832,0.04092878,0.5533395,0.38152546,0.23973832,56.061584,96.821434,30.978958,56.061584,45.278545,50.760822,56.061584,68.020645,48.267105
223,95,63,0.8745098,0.37254903,0.24705882,12.0,0.71748877,0.8745098,12.0,0.71428573,0.56078434,0.1254902,0.627451,0.7529412,0.0,0.57399106,0.71748877,0.1254902,0.5851013,0.16987136,0.074195445,0.35419884,0.24233757,0.0751522,0.527326,0.36078855,0.24233757,56.32108,92.98246,21.530273,56.32108,46.36341,34.70871,56.32108,57.915977,36.819366
223,95,95,0.8745098,0.37254903,0.37254903,0.0,0.57399106,0.8745098,0.0,0.6666667,0.62352943,0.1254902,0.627451,0.627451,0.0,0.57399106,0.57399106,0.1254902,0.5797369,0.17597952,0.13628204,0.36588115,0.24701048,0.13667901,0.48812097,0.32953596,0.24701048,56.78297,86.69321,5.929058,56.78297,48.266895,15.651494,56.78297,50.74113,17.96631
223,95,127,0.8745098,0.37254903,0.49803922,345.0,0.57399106,0.8745098,345.0,0.6666667,0.62352943,0.1254902,0.627451,0.5019608,0.0,0.57399106,0.43049327,0.1254902,0.57163215,0.18520804,0.23008545,0.38353133,0.25407055,0.22963667,0.44224432,0.29296502,0.25407055,57.4699,78.43558,-14.821413,57.4699,51.03561,-3.9025655,57.4699,51.1846,355.62726
223,95,159,0.8745098,0.37254903,0.62352943,330.0,0.57399106,0.8745098,330.0,0.6666667,0.62352943,0.1254902,0.627451,0.3764706,0.0,0.57399106,0.28699553,0.1254902,0.56048775,0.19789769,0.3590696,0.40780118,0.2637785,0.35745788,0.3962938,0.25633517,0.2637785,58.39398,68.98007,-39.037384,58.39398,54.650772,-23.062971,58.39398,59.31785,337.11993
223,95,191,0.8745098,0.37254903,0.7490196,315.0,0.57399106,0.8745098,315.0,0.6666667,0.62352943,0.1254902,0.627451,0.2509804,0.0,0.57399106,0.14349777,0.1254902,0.5460434,0.2143448,0.52624655,0.43925744,0.27636102,0.52312756,0.3545985,0.2230974,0.27636102,59.558544,59.113667,-64.96908,59.558544,59.04321,-41.53654,59.558544,72.18992,324.87384
223,95,223,0.8745098,0.37254903,0.8745098,300.0,0.57399106,0.8745098,300.0,0.6666667,0.62352943,0.1254902,0.627451,0.1254902,0.0,0.57399106,0.0,0.1254902,0.52806664,0.23481408,0.734307,0.4784064,0.2920206,0.72931206,0.3189931,0.19471426,0.2920206,60.959545,49.45521,-91.21846,60.959545,64.11036,-59.24433,60.959545,87.29278,317.259
223,95,255,0.8745098,0.37254903,1.0,288.0,0.627451,1.0,288.0,1.0,0.6862745,0.1254902,0.627451,0.0,0.1254902,0.627451,0.0,0.0,0.50634605,0.2595463,0.98569816,0.52570856,0.31094146,0.97843665,0.28963277,0.17130943,0.31094146,62.58703,40.39415,-116.88125,62.58703,69.73344,-76.190025,62.58703,103.284424,312.46652
223,127,0,0.8745098,0.49803922,0.0,34.170403,1.0,0.8745098,34.170403,1.0,0.4372549,0.1254902,0.5019608,1.0,0.0,0.43049327,1.0,0.1254902,0.60375106,0.24796325,0.03745614,0.38019785,0.30868933,0.039561212,0.5219283,0.4237628,0.30868933,62.396835,70.84371,43.45144,62.396835,28.730373,62.511402,62.396835,68.7976,65.31638
223,127,31,0.8745098,0.49803922,0.12156863,30.0,0.86098653,0.8745098,30.0,0.7559055,0.49803922,0.1254902,0.5019608,0.8784314,0.0,0.43049327,0.86098653,0.1254902,0.60261554,0.24925625,0.05059891,0.38267082,0.30967852,0.052585483,0.513697,0.41571224,0.30967852,62.480484,69.86956,40.120575,62.480484,29.163034,55.42575,62.480484,62.629837,62.24827
223,127,63,0.8745098,0.49803922,0.24705882,24.0,0.71748877,0.8745098,24.0,0.71428573,0.56078434,0.1254902,0.5019608,0.7529412,0.0,0.43049327,0.71748877,0.1254902,0.59963167,0.25265384,0.0851337,0.38916895,0.31227776,0.0868089,0.49370906,0.39616308,0.31227776,62.699444,67.40336,31.66721,62.699444,30.28741,41.27528,62.699444,51.19547,53.729134
223,127,95,0.8745098,0.49803922,0.37254903,15.0,0.57399106,0.8745098,15.0,0.6666667,0.62352943,0.1254902,0.5019608,0.627451,0.0,0.43049327,0.57399106,0.1254902,0.59426725,0.258762,0.1472203,0.40085125,0.31695068,0.14833571,0.46280318,0.36593568,0.31695068,63.090057,63.281998,17.46875,63.090057,32.264732,23.48809,63.090057,39.908688,36.05388
223,127,127,0.8745098,0.49803922,0.49803922,0.0,0.43049327,0.8745098,0.0,0.6,0.6862745,0.1254902,0.5019608,0.5019608,0.0,0.43049327,0.43049327,0.1254902,0.5861625,0.2679905,0.2410237,0.41850144,0.32401076,0.24129337,0.4253904,0.3293443,0.32401076,63.672993,57.713642,-1.8749133,63.672993,35.15071,4.619399,63.672993,35.452946,7.486733
223,127,159,0.8745098,0.49803922,0.62352943,340.0,0.43049327,0.8745098,340.0,0.6,0.6862745,0.1254902,0.5019608,0.3764706,0.0,0.43049327,0.28699553,0.1254902,0.5750181,0.28068015,0.37000784,0.4427713,0.3337187,0.36911458,0.38649574,0.29130358,0.3337187,64.46089,51.111095,-25.09189,64.46089,38.935547,-14.230155,64.46089,41.454483,339.92368
223,127,191,0.8745098,0.49803922,0.7490196,320.0,0.43049327,0.8745098,320.0,0.6,0.6862745,0.1254902,0.5019608,0.2509804,0.0,0.43049327,0.14349777,0.1254902,0.56057376,0.29712728,0.53718483,0.47422755,0.3463012,0.53478426,0.3499026,0.25551382,0.3463012,65.45967,43.95519,-50.67513,65.45967,43.557354,-32.62895,65.45967,54.423264,323.163
223,127,223,0.8745098,0.49803922,0.8745098,300.0,0.43049327,0.8745098,300.0,0.6,0.6862745,0.1254902,0.5019608,0.1254902,0.0,0.43049327,0.0,0.1254902,0.542597,0.31759655,0.7452453,0.51337653,0.3619608,0.74096876,0.31762332,0.22394322,0.3619608,66.66947,36.67931,-77.25122,66.66947,48.91743,-50.416794,66.66947,70.2479,314.13522
223,127,255,0.8745098,0.49803922,1.0,285.0,0.5019608,1.0,285.0,1.0,0.7490196,0.1254902,0.5019608,0.0,0.1254902,0.5019608,0.0,0.0,0.5208764,0.3423288,0.99663645,0.56067866,0.38088164,0.99009335,0.29025838,0.19717905,0.38088164,68.08554,29.606148,-103.783455,68.08554,54.896366,-67.54715,68.08554,87.041534,309.10117
223,159,0,0.8745098,0.62352943,0.0,42.78027,1.0,0.8745098,42.78027,1.0,0.4372549,0.1254902,0.3764706,1.0,0.0,0.28699553,1.0,0.1254902,0.623731,0.36179307,0.05249676,0.4282834,0.4048604,0.055589724,0.48190305,0.45554757,0.4048604,69.814316,43.34731,52.98518,69.814316,11.606321,66.57707,69.814316,67.58116,80.11105
223,159,31,0.8745098,0.62352943,0.12156863,40.0,0.86098653,0.8745098,40.0,0.7559055,0.49803922,0.1254902,0.3764706,0.8784314,0.0,0.28699553,0.86098653,0.1254902,0.6225954,0.36308607,0.06563953,0.43075636,0.4058496,0.068614,0.4758582,0.44834363,0.4058496,69.884155,42.769962,50.07823,69.884155,12.038179,60.782364,69.884155,61.963,78.797325
223,159,63,0.8745098,0.62352943,0.24705882,36.0,0.71748877,0.8745098,36.0,0.71428573,0.56078434,0.1254902,0.3764706,0.7529412,0.0,0.28699553,0.71748877,0.1254902,0.6196116,0.36648366,0.10017432,0.4372545,0.40844885,0.10283741,0.46097597,0.4306076,0.40844885,70.06711,41.29533,42.64332,70.06711,13.162004,48.49221,70.06711,50.24672,74.81435
223,159,95,0.8745098,0.62352943,0.37254903,30.0,0.57399106,0.8745098,30.0,0.6666667,0.62352943,0.1254902,0.3764706,0.627451,0.0,0.28699553,0.57399106,0.1254902,0.6142472,0.37259182,0.16226092,0.4489368,0.41312176,0.16436423,0.43738,0.40248695,0.41312176,70.39409,38.788734,29.970152,70.39409,15.143679,32.153915,70.39409,35.5416,64.780754
223,159,127,0.8745098,0.62352943,0.49803922,20.0,0.43049327,0.8745098,20.0,0.6,0.6862745,0.1254902,0.3764706,0.5019608,0.0,0.28699553,0.43049327,0.1254902,0.60614246,0.38182035,0.25606433,0.46658698,0.42018184,0.2573219,0.4078234,0.3672627,0.42018184,70.88345,35.31598,12.332096,70.88345,18.047865,14.174646,70.88345,22.94877,38.1458
223,159,159,0.8745098,0.62352943,0.62352943,0.0,0.28699553,0.8745098,0.0,0.5,0.7490196,0.1254902,0.3764706,0.3764706,0.0,0.28699553,0.28699553,0.1254902,0.594998,0.39451,0.38504845,0.49085683,0.4298898,0.38514307,0.37587923,0.32919303,0.4298898,71.54749,31.065924,-9.397244,71.54749,21.877111,-4.1945806,71.54749,22.275604,349.14618
223,159,191,0.8745098,0.62352943,0.7490196,330.0,0.28699553,0.8745098,330.0,0.5,0.7490196,0.1254902,0.3764706,0.2509804,0.0,0.28699553,0.14349777,0.1254902,0.58055365,0.4109571,0.5522255,0.5223131,0.4424723,0.5508128,0.34462506,0.29194567,0.4424723,72.39343,26.291924,-34.025677,72.39343,26.583124,-22.386337,72.39343,34.75357,319.8984
223,159,223,0.8745098,0.62352943,0.8745098,300.0,0.28699553,0.8745098,300.0,0.5,0.7490196,0.1254902,0.3764706,0.1254902,0.0,0.28699553,0.0,0.1254902,0.56257695,0.43142638,0.7602859,0.56146204,0.45813188,0.7569973,0.31603333,0.2578713,0.45813188,73.42415,21.253067,-60.32398,73.42415,32.07941,-40.152172,73.42415,51.393436,308.62296
223,159,255,0.8745098,0.62352943,1.0,280.0,0.3764706,1.0,280.0,1.0,0.8117647,0.1254902,0.3764706,0.0,0.1254902,0.3764706,0.0,0.0,0.54085636,0.4561586,1.0,0.6087642,0.47705272,1.0061219,0.29100478,0.22804335,0.47705272,74.63866,16.171246,-87.23184,74.63866,38.255127,-57.38938,74.63866,68.97098,303.68698
223,191,0,0.8745098,0.7490196,0.0,51.390133,1.0,0.8745098,51.390133,1.0,0.4372549,0.1254902,0.2509804,1.0,0.0,0.14349777,1.0,0.1254902,0.6496271,0.5093285,0.07199099,0.49060732,0.52950823,0.07636437,0.44743848,0.4829165,0.52950823,77.845955,17.597128,62.819027,77.845955,-5.33911,71.339355,77.845955,71.538864,94.2801
223,191,31,0.8745098,0.7490196,0.12156863,50.0,0.86098653,0.8745098,50.0,0.7559055,0.49803922,0.1254902,0.2509804,0.8784314,0.0,0.14349777,0.86098653,0.1254902,0.64849156,0.5106215,0.08513376,0.4930803,0.53049743,0.08938864,0.4430325,0.47665182,0.53049743,77.90436,17.275593,60.297096,77.90436,-4.9212804,66.56452,77.90436,66.74619,94.228325
223,191,63,0.8745098,0.7490196,0.24705882,48.0,0.71748877,0.8745098,48.0,0.71428573,0.56078434,0.1254902,0.2509804,0.7529412,0.0,0.14349777,0.71748877,0.1254902,0.6455077,0.5140191,0.11966855,0.4995784,0.5330967,0.12361205,0.43205392,0.46104178,0.5330967,78.05747,16.448572,53.807747,78.05747,-3.832482,55.949787,78.05747,56.08089,93.91856
223,191,95,0.8745098,0.7490196,0.37254903,45.0,0.57399106,0.8745098,45.0,0.6666667,0.62352943,0.1254902,0.2509804,0.627451,0.0,0.14349777,0.57399106,0.1254902,0.64014333,0.52012724,0.18175514,0.5112607,0.5377696,0.18513887,0.41425496,0.4357341,0.5377696,78.3315,15.0235195,42.61639,78.3315,-1.9074253,41.112007,78.3315,41.156235,92.65638
223,191,127,0.8745098,0.7490196,0.49803922,40.0,0.43049327,0.8745098,40.0,0.6,0.6862745,0.1254902,0.2509804,0.5019608,0.0,0.14349777,0.43049327,0.1254902,0.63203853,0.52935576,0.27555856,0.5289109,0.54482967,0.27809653,0.3912534,0.40302908,0.54482967,78.742516,13.008261,26.768166,78.742516,0.92543626,24.168953,78.742516,24.186665,87.8072
223,191,159,0.8745098,0.7490196,0.62352943,30.0,0.28699553,0.8745098,30.0,0.5,0.7490196,0.1254902,0.2509804,0.3764706,0.0,0.14349777,0.28699553,0.1254902,0.62089413,0.5420454,0.40454268,0.55318075,0.5545376,0.4059177,0.36546484,0.36636126,0.5545376,79.301926,10.475471,6.8102574,79.301926,4.681227,6.4344397,79.301926,7.957129,53.963104
223,191,191,0.8745098,0.7490196,0.7490196,0.0,0.14349777,0.8745098,0.0,0.33333334,0.8117647,0.1254902,0.2509804,0.2509804,0.0,0.14349777,0.14349777,0.1254902,0.6064498,0.55849254,0.5717197,0.584637,0.56712013,0.5715874,0.3392456,0.32908112,0.56712013,80.01734,7.5404058,-16.379818,80.01734,9.327856,-11.412076,80.01734,14.739212,309.26144
223,191,223,0.8745098,0.7490196,0.8745098,300.0,0.14349777,0.8745098,300.0,0.33333334,0.8117647,0.1254902,0.2509804,0.1254902,0.0,0.14349777,0.0,0.1254902,0.588473,0.5789618,0.7797801,0.623786,0.5827797,0.77777195,0.31435475,0.2936898,0.5827797,80.89309,4.3357177,-41.78799,80.89309,14.795879,-29.036388,80.89309,32.5888,297.00174
223,191,255,0.8745098,0.7490196,1.0,270.0,0.2509804,1.0,270.0,1.0,0.8745098,0.1254902,0.2509804,0.0,0.1254902,0.2509804,0.0,0.0,0.56675243,0.603694,1.0,0.6710881,0.60170054,1.0268965,0.29181737,0.26164475,0.60170054,81.930534,0.989143,-68.435165,81.930534,20.989618,-46.277752,81.930534,50.815296,294.39703
223,223,0,0.8745098,0.8745098,0.0,60.0,1.0,0.8745098,60.0,1.0,0.4372549,0.1254902,0.1254902,1.0,0.0,0.0,1.0,0.1254902,0.68185616,0.692944,0.09625257,0.5681727,0.684639,0.102219485,0.419306,0.505257,0.684639,86.237885,-5.8613496,72.6748,86.237885,-21.495348,76.57336,86.237885,79.533195,105.68027
223,223,31,0.8745098,0.8745098,0.12156863,60.0,0.86098653,0.8745098,60.0,0.7559055,0.49803922,0.1254902,0.1254902,0.8784314,0.0,0.0,0.86098653,0.1254902,0.6807206,0.694237,0.10939533,0.57064563,0.6856281,0.11524375,0.4160688,0.49990475,0.6856281,86.2871,-6.0255814,70.48581,86.2871,-21.100197,72.59194,86.2871,75.59635,106.20749
223,223,63,0.8745098,0.8745098,0.24705882,60.0,0.71748877,0.8745098,60.0,0.71428573,0.56078434,0.1254902,0.1254902,0.7529412,0.0,0.0,0.71748877,0.1254902,0.67773676,0.6976346,0.14393012,0.5771437,0.68822736,0.14946717,0.40792206,0.48643535,0.68822736,86.4162,-6.4503546,64.82736,86.4162,-20.069216,63.419308,86.4162,66.519035,107.56012
223,223,95,0.8745098,0.8745098,0.37254903,60.0,0.57399106,0.8745098,60.0,0.6666667,0.62352943,0.1254902,0.1254902,0.627451,0.0,0.0,0.57399106,0.1254902,0.67237234,0.70374274,0.20601672,0.58882606,0.6929003,0.21099399,0.3944651,0.46418628,0.6929003,86.64747,-7.190322,54.98158,86.64747,-18.241917,50.037273,86.64747,53.258766,110.03017
223,223,127,0.8745098,0.8745098,0.49803922,60.0,0.43049327,0.8745098,60.0,0.6,0.6862745,0.1254902,0.1254902,0.5019608,0.0,0.0,0.43049327,0.1254902,0.6642676,0.71297127,0.29982013,0.60647625,0.69996035,0.30395165,0.3766025,0.4346532,0.69996035,86.99492,-8.254423,40.84953,86.99492,-15.542684,34.211132,86.99492,37.576275,114.43308
223,223,159,0.8745098,0.8745098,0.62352943,60.0,0.28699553,0.8745098,60.0,0.5,0.7490196,0.1254902,0.1254902,0.3764706,0.0,0.0,0.28699553,0.1254902,0.6531232,0.7256609,0.42880428,0.63074607,0.70966834,0.43177283,0.3559139,0.4004477,0.70966834,87.46889,-9.621872,22.73781,87.46889,-11.945682,17.232111,87.46889,20.967712,124.73056
223,223,191,0.8745098,0.8745098,0.7490196,60.0,0.14349777,0.8745098,60.0,0.33333334,0.8117647,0.1254902,0.1254902,0.2509804,0.0,0.0,0.14349777,0.1254902,0.63867885,0.742108,0.59598124,0.66220236,0.7222508,0.5974425,0.33412573,0.36442423,0.7222508,88.07682,-11.249699,1.2554345,88.07682,-7.467358,-0.1453617,88.07682,7.468773,181.11519
223,223,223,0.8745098,0.8745098,0.8745098,0.0,0.0,0.8745098,0.0,0.0,0.8745098,0.1254902,0.1254902,0.1254902,0.0,0.0,0.0,0.1254902,0.6207021,0.7625773,0.8040417,0.70135134,0.7379104,0.8036271,0.3127,0.329,0.7379104,88.82363,-13.081844,-22.811611,88.82363,-2.1589901,-17.512276,88.82363,17.64486,262.9718
223,223,255,0.8745098,0.8745098,1.0,240.0,0.1254902,1.0,240.0,1.0,0.9372549,0.1254902,0.1254902,0.0,0.1254902,0.1254902,0.0,0.0,0.5989815,0.7873095,1.0,0.7486535,0.7568313,1.0527517,0.29264438,0.29584104,0.7568313,89.71201,-15.058354,-48.62738,89.71201,3.901817,-34.65192,89.71201,34.870903,276.42447
223,255,0,0.8745098,1.0,0.0,67.52941,1.0,1.0,67.52941,1.0,0.5,0.1254902,0.0,1.0,0.1254902,0.0,1.0,0.0,0.72079724,0.9147993,0.12556687,0.6618918,0.8720772,0.1334592,0.3969537,0.52300733,0.8720772,94.82633,-27.07716,82.42181,94.82633,-36.629074,82.112854,94.82633,89.91223,114.040794
223,255,31,0.8745098,1.0,0.12156863,68.57143,0.8784314,1.0,68.57143,1.0,0.56078434,0.1254902,0.0,0.8784314,0.1254902,0.0,0.8784314,0.0,0.71966165,0.9160923,0.13870963,0.66436476,0.8730664,0.14648347,0.3945359,0.5184743,0.8730664,94.868225,-27.146688,80.513885,94.868225,-36.260994,78.74982,94.868225,86.697136,114.72409
223,255,63,0.8745098,1.0,0.24705882,70.0,0.7529412,1.0,70.0,1.0,0.62352943,0.1254902,0.0,0.7529412,0.1254902,0.0,0.7529412,0.0,0.71667784,0.91948986,0.17324443,0.67086285,0.87566566,0.18070689,0.3884027,0.5069753,0.87566566,94.978134,-27.327425,75.565125,94.978134,-35.299618,70.790695,94.978134,79.10364,116.50303
223,255,95,0.8745098,1.0,0.37254903,72.0,0.627451,1.0,72.0,1.0,0.6862745,0.1254902,0.0,0.627451,0.1254902,0.0,0.627451,0.0,0.7113134,0.9255981,0.23533103,0.6825452,0.88033855,0.2422337,0.3781168,0.48769048,0.88033855,95.17519,-27.645435,66.89616,95.17519,-33.59203,58.761322,95.17519,67.68543,119.755264
223,255,127,0.8745098,1.0,0.49803922,75.0,0.5019608,1.0,75.0,1.0,0.7490196,0.1254902,0.0,0.5019608,0.1254902,0.0,0.5019608,0.0,0.7032087,0.93482655,0.32913443,0.7001954,0.88739866,0.33519134,0.3641568,0.46151727,0.88739866,95.4716,-28.109928,54.324306,95.4716,-31.061214,44.073715,95.4716,53.919304,125.1745
223,255,159,0.8745098,1.0,0.62352943,80.0,0.3764706,1.0,80.0,1.0,0.8117647,0.1254902,0.0,0.3764706,0.1254902,0.0,0.3764706,0.0,0.6920642,0.9475162,0.45811856,0.72446525,0.8971066,0.46301255,0.34753463,0.43035275,0.8971066,95.87662,-28.719622,37.990173,95.87662,-27.673317,27.931519,95.87662,39.31898,134.73395
223,255,191,0.8745098,1.0,0.7490196,90.0,0.2509804,1.0,90.0,1.0,0.8745098,0.1254902,0.0,0.2509804,0.1254902,0.0,0.2509804,0.0,0.6776199,0.9639633,0.6252956,0.7559215,0.90968907,0.62868226,0.32947907,0.39650086,0.90968907,96.39724,-29.464834,18.294338,96.39724,-23.43146,11.123056,96.39724,25.937534,154.60602
223,255,223,0.8745098,1.0,0.8745098,120.0,0.1254902,1.0,120.0,1.0,0.9372549,0.1254902,0.0,0.1254902,0.1254902,0.0,0.1254902,0.0,0.6596432,0.98443264,0.833356,0.79507047,0.9253487,0.83486676,0.31114736,0.36213118,0.9253487,97.03852,-30.329918,-4.181588,97.03852,-18.37013,-5.884881,97.03852,19.289724,197.7629
223,255,255,0.8745098,1.0,1.0,180.0,0.1254902,1.0,180.0,1.0,0.9372549,0.1254902,0.0,0.0,0.1254902,0.0,0.0,0.0,0.6379226,1.0,1.0,0.8423726,0.94426954,1.0839913,0.29344484,0.32894117,0.94426954,97.80377,-31.295925,-28.762873,97.80377,-12.548902,-22.82533,97.80377,26.04747,241.1989
255,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.77545726,0.09257596,0.018590968,0.4123908,0.212639,0.019330818,0.64,0.33,0.212639,53.237114,167.16911,24.092781,53.237114,78.28138,62.14803,53.237114,99.951744,38.446262
255,0,31,1.0,0.0,0.12156863,352.70587,1.0,1.0,352.70587,1.0,0.5,0.0,1.0,0.8784314,0.0,1.0,0.8784314,0.0,0.7743217,0.09386897,0.031733736,0.41486377,0.21362819,0.03235509,0.6277758,0.3232642,0.21362819,53.34431,164.60959,20.301119,53.34431,78.57084,51.613792,53.34431,94.00723,33.301224
255,0,63,1.0,0.0,0.24705882,345.17648,1.0,1.0,345.17648,1.0,0.5,0.0,1.0,0.7529412,0.0,1.0,0.7529412,0.0,0.77133787,0.09726655,0.066268526,0.4213619,0.21622744,0.06657851,0.5983828,0.30706805,0.21622744,53.62442,158.2288,10.800921,53.62442,79.32407,33.620235,53.62442,86.15468,22.96888
255,0,95,1.0,0.0,0.37254903,337.64706,1.0,1.0,337.64706,1.0,0.5,0.0,1.0,0.627451,0.0,1.0,0.627451,0.0,0.76597345,0.10337472,0.12835513,0.4330442,0.22090036,0.12810533,0.55372965,0.28246325,0.22090036,54.122406,147.87111,-4.781079,54.122406,80.652245,13.4107065,54.122406,81.7596,9.440662
255,0,127,1.0,0.0,0.49803922,330.11765,1.0,1.0,330.11765,1.0,0.5,0.0,1.0,0.5019608,0.0,1.0,0.5019608,0.0,0.7578687,0.11260323,0.22215854,0.45069438,0.22796044,0.22106297,0.5009286,0.25336882,0.22796044,54.861633,134.44997,-25.320398,54.861633,82.59898,-6.7538795,54.861633,82.87465,355.3255
255,0,159,1.0,0.0,0.62352943,322.58823,1.0,1.0,322.58823,1.0,0.5,0.0,1.0,0.3764706,0.0,1.0,0.3764706,0.0,0.74672425,0.12529288,0.35114267,0.47496423,0.23766838,0.34888417,0.4474392,0.22389507,0.23766838,55.85359,119.32676,-49.054466,55.85359,85.16715,-26.223272,55.85359,89.11287,342.8862
255,0,191,1.0,0.0,0.7490196,315.05884,1.0,1.0,315.05884,1.0,0.5,0.0,1.0,0.2509804,0.0,1.0,0.2509804,0.0,0.7322799,0.14174,0.51831967,0.5064205,0.25025088,0.51455384,0.39837196,0.19685802,0.25025088,57.099857,103.8215,-74.238914,57.099857,88.32712,-44.831867,57.099857,99.0534,333.08917
